user_id,seed_ids,holdout_ids,seed_titles,wanted_categories,wanted_mechanics,title_recall@5,title_ndcg@5,trait_recall@5,trait_ndcg@5,combined_recall@5,combined_ndcg@5,title_recall@10,title_ndcg@10,trait_recall@10,trait_ndcg@10,combined_recall@10,combined_ndcg@10,title_recall@20,title_ndcg@20,trait_recall@20,trait_ndcg@20,combined_recall@20,combined_ndcg@20
19jake91,"[126404, 194032, 232823]","[226170, 200282, 28143]","['Area 1851', 'Dragon Rapid Fire', 'Best Treehouse Ever: Forest of Fun']","['card game', 'american west']","['card drafting', 'dice rolling']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19nadie88,"[246532, 274127, 822]","[54043, 12333, 183394]","['Rick and Morty: The Pickle Rick Game', 'MonstroCity', 'Carcassonne']","['action / dexterity', 'city building']","['tile placement', 'area majority / influence']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19norville,"[3110, 3576, 8326]","[7354, 822, 4390]","['Dragon Rage', 'Operation Olympic: The Invasion of Japan 1 November 1945', 'The Fall of Rome']","['wargame', 'ancient']","['dice rolling', 'hexagon grid']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19oldnewgamer53,"[4119, 6891, 268252]","[218943, 10450, 4310]","['Challenge Yahtzee', '24 Game', 'Colorful']","['deduction', 'dice']","['cooperative game', 'dice rolling']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1AlfredV,"[13, 36218, 40692]","[39856, 98778, 30549]","['Catan', 'Dominion', 'Small World']","['card game', 'economic']","['variable set-up', 'dice rolling']",0.3333333333333333,0.2960819109658652,0.0,0.0,0.0,0.0,0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.14126697285982898,0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.14126697285982898
1Aspielerin,"[1329, 117549, 164590]","[1132, 1174, 1317]","['Hyle', 'Bullenparty', 'GYÜMI']","['card game', 'abstract strategy']","['grid movement', 'hand management']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1CC Stan,"[109922, 208700, 248188]","[237745, 121921, 10630]","['Combat Infantry: WestFront 1944-45', 'Heroes of Normandie: The Tactical Card Game', 'Heroes of Stalingrad']","['wargame', 'world war ii']","['dice rolling', 'modular board']",0.0,0.0,0.3333333333333333,0.46927872602275644,0.0,0.0,0.0,0.0,0.3333333333333333,0.46927872602275644,0.0,0.0,0.0,0.0,0.3333333333333333,0.46927872602275644,0.0,0.0
1CHNUP,"[9209, 40692, 14996]","[3076, 178900, 70323]","['Ticket to Ride', 'Small World', 'Ticket to Ride: Europe']","['trains', 'fantasy']","['card drafting', 'end game bonuses']",0.3333333333333333,0.18154179253735267,0.0,0.0,0.6666666666666666,0.41618115554873086,1.0,0.5051284895111403,0.0,0.0,0.6666666666666666,0.41618115554873086,1.0,0.5051284895111403,0.0,0.0,1.0,0.53350083705442
1DrFlamenco,"[13, 174430, 244521]","[199792, 261114, 232666]","['Catan', 'Gloomhaven', 'The Quacks of Quedlinburg']","['adventure', 'economic']","['deck, bag, and pool building', 'dice rolling']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1E6pod,"[25453, 173346, 68448]","[178900, 230802, 199561]","['Balance Duels', '7 Wonders Duel', '7 Wonders']","['ancient', 'card game']","['set collection', 'card drafting']",0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3235866969737877,0.0,0.0,0.3333333333333333,0.1480409554829326,0.6666666666666666,0.3235866969737877,0.0,0.0,0.6666666666666666,0.2748579723153261
1Friidrek6,"[2226, 2258, 64875]","[224830, 12672, 5346]","['Greyhounds', 'The Stock Market Game', 'Yahtzee Hands Down Card Game']","['card game', 'dice']","['betting and bluffing', 'card drafting']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1L4stCh4nce,"[254195, 9209, 174430]","[194655, 181, 161936]","['Trivial Pursuit: World of Harry Potter – Ultimate Edition', 'Ticket to Ride', 'Gloomhaven']","['adventure', 'exploration']","['hand management', 'action queue']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1Manchu9,"[5829, 5827, 3766]","[28289, 2259, 2079]","['Balkan Front', 'A Winter War', 'Second Front']","['wargame', 'world war ii']","['hexagon grid', 'dice rolling']",0.3333333333333333,0.46927872602275644,0.0,0.0,0.0,0.0,0.3333333333333333,0.46927872602275644,0.0,0.0,0.3333333333333333,0.1480409554829326,0.3333333333333333,0.46927872602275644,0.0,0.0,0.3333333333333333,0.1480409554829326
1Mmirg,"[1437, 120886, 10915]","[24116, 2597, 5532]","['Trust Me', 'Quicksilver', 'Simply Suspects']","['bluffing', 'aviation / flight']","['betting and bluffing', 'commodity speculation']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1No_Momo,"[169786, 170216, 173346]","[199561, 478, 148228]","['Scythe', 'Blood Rage', '7 Wonders Duel']","['economic', 'fighting']","['card drafting', 'card play conflict resolution']",0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.2960819109658652,0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.2960819109658652,0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.2960819109658652
1RaFaL,"[302413, 267590, 276107]","[281020, 220224, 287474]","['Steamwatchers', 'Deep State: New World Order', 'Genesia']","['fighting', 'miniatures']","['area majority / influence', 'area movement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1SALONIC79,"[822, 37380, 483]","[1406, 71, 171]","['Carcassonne', 'Roll Through the Ages: The Bronze Age', 'Diplomacy']","['city building', 'ancient']","['area majority / influence', 'area movement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1309019901681972,0.0,0.0
1SgtMe,"[41573, 14996, 65244]","[11, 40834, 205398]","['Schweinebammel', 'Ticket to Ride: Europe', 'Forbidden Island']","['adventure', 'animals']","['hand management', 'set collection']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1SkyCaptain,"[30549, 9209, 13]","[36218, 70323, 148228]","['Pandemic', 'Ticket to Ride', 'Catan']","['economic', 'medical']","['hand management', 'network and route building']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4648536698336167,0.0,0.0,0.3333333333333333,0.13565197343244778,1.0,0.4648536698336167,0.0,0.0,1.0,0.3790928523961126
1Swatty,"[59576, 235427, 188834]","[112686, 9220, 1234]","['Weiß Schwarz', 'Tanto Cuore: Doki Doki Beach Volleyball', 'Secret Hitler']","['card game', 'bluffing']","['catch the leader', 'deck construction']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.11047239495909743,0.0,0.0
1UPChris,"[161936, 1927, 138788]","[124708, 50381, 207830]","['Pandemic Legacy: Season 1', 'Munchkin', 'Dungeon Roll']","['fantasy', 'fighting']","['hand management', 'variable player powers']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.11047239495909743,0.0,0.0
1Wif,"[17235, 26114, 5178]","[4257, 3889, 16142]","['Mago Magino', 'Secrets of the Sea', 'Marrakesh']","[""children's game"", 'adventure']","['modular board', 'push your luck']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1YYL,"[244258, 122522, 50381]","[242302, 170216, 193621]","['The Red Dragon Inn 7: The Tavern Crew', 'Smash Up', 'Cards Against Humanity']","['card game', 'humor']","['hand management', 'variable player powers']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_of_5,"[193029, 2452, 233867]","[160477, 263918, 204583]","['Tiffin', 'Jenga', 'Welcome To...']","['action / dexterity', 'card game']","['area majority / influence', 'bingo']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_wholikes_games,"[822, 13, 1927]","[3076, 478, 11]","['Carcassonne', 'Catan', 'Munchkin']","['card game', 'city building']","['area majority / influence', 'dice rolling']",0.3333333333333333,0.18154179253735267,0.0,0.0,0.0,0.0,0.3333333333333333,0.18154179253735267,0.0,0.0,0.3333333333333333,0.16716045496620227,0.3333333333333333,0.18154179253735267,0.0,0.0,0.3333333333333333,0.16716045496620227
1a2a3a4,"[225235, 342703, 822]","[167791, 169786, 158899]","['First Snow', 'Balada', 'Carcassonne']","['adventure', 'city building']","['area majority / influence', 'chaining']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.22528168968511525,0.0,0.0,0.6666666666666666,0.219053268060131
1acs,"[16387, 31260, 65244]","[133473, 320, 181]","['3D Tic Tac Toe', 'Agricola', 'Forbidden Island']","['abstract strategy', 'adventure']","['hand management', 'set collection']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1agerace1,"[167791, 70323, 36218]","[161936, 110327, 2651]","['Terraforming Mars', 'King of Tokyo', 'Dominion']","['science fiction', 'card game']","['hand management', 'take that']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1alexanderhuemer2,"[84876, 31260, 122515]","[125153, 140620, 171669]","['The Castles of Burgundy', 'Agricola', 'Keyflower']","['economic', 'territory building']","['hexagon grid', 'set collection']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1ambofgod,"[822, 13, 174430]","[10547, 181304, 129437]","['Carcassonne', 'Catan', 'Gloomhaven']","['adventure', 'city building']","['hexagon grid', 'modular board']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1amgreg77,"[17577, 42685, 18858]","[16809, 9209, 12942]","['Granny Apples', 'Connect 4x4', 'UNO: Nintendo']","['abstract strategy', 'card game']","['dice rolling', 'hand management']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1amtanyamorgan,"[155314, 11038, 129622]","[37111, 478, 41114]","['Strike A Pose', 'Fiasco', 'Love Letter']","['card game', 'renaissance']","['deduction', 'hand management']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1arska,"[275634, 319223, 189520]","[266940, 269403, 822]","['Dungeon Royale', 'Sleeping Gods: Primeval Peril', 'Politisk ukorrekt']","['adventure', 'exploration']","['hand management', 'simultaneous action selection']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1austria,"[125936, 126426, 269489]","[248928, 4852, 291952]","['Swing States 2012', 'A.D. 30', 'The Mission: Early Christianity from the Crucifixion to the Crusades']","['ancient', 'educational']","['dice rolling', 'solo / solitaire game']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1awesomeguy,"[24511, 38986, 11581]","[13, 822, 9209]","['Simply Catan', '18NEB', 'King']","['card game', 'civilization']","['network and route building', 'auction/bidding']",0.3333333333333333,0.46927872602275644,0.0,0.0,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.46927872602275644,0.0,0.0,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.46927872602275644,0.0,0.0,0.3333333333333333,0.46927872602275644
1bagtraveler,"[30549, 2511, 158600]","[73439, 229220, 140934]","['Pandemic', 'Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases', 'Hanamikoji']","['card game', 'deduction']","['cooperative game', 'hand management']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bez,"[13, 110327, 3076]","[37111, 34635, 36218]","['Catan', 'Lords of Waterdeep', 'Puerto Rico']","['city building', 'economic']","['increase value of unchosen resources', 'action drafting']",0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.14126697285982898,0.0,0.0,0.0,0.0,0.3333333333333333,0.14126697285982898,0.0,0.0,0.3333333333333333,0.11047239495909743
1billionlions,"[10547, 150376, 70323]","[147020, 147949, 157969]","['Betrayal at House on the Hill', 'Dead of Winter: A Crossroads Game', 'King of Tokyo']","['horror', 'adventure']","['dice rolling', 'player elimination']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1blindI,"[119472, 175516, 23695]","[229965, 13, 822]","['Konito?', 'MoonQuake Escape', 'Robot Face Race']","['bluffing', 'card game']","['modular board', 'action points']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1c3_8L00D,"[248182, 169786, 230802]","[120677, 84876, 102794]","['Solar City', 'Scythe', 'Azul']","['economic', 'science fiction']","['end game bonuses', 'tile placement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.10684080426179023
1chapelcredit,"[13, 36218, 822]","[3076, 9209, 14996]","['Catan', 'Dominion', 'Carcassonne']","['medieval', 'card game']","['variable set-up', 'area majority / influence']",0.6666666666666666,0.4776237035032179,0.0,0.0,0.0,0.0,0.6666666666666666,0.4776237035032179,0.0,0.0,0.3333333333333333,0.16716045496620227,1.0,0.6008795426959415,0.0,0.0,0.6666666666666666,0.29806244513439945
1copse,"[23917, 30549, 822]","[9209, 40692, 68448]","['Not War But Murder', 'Pandemic', 'Carcassonne']","['american civil war', 'city building']","['action points', 'area majority / influence']",0.6666666666666666,0.5307212739772434,0.0,0.0,1.0,0.8529278650606567,1.0,0.6719882468370725,0.0,0.0,1.0,0.8529278650606567,1.0,0.6719882468370725,0.0,0.0,1.0,0.8529278650606567
1d20,"[178900, 131835, 164153]","[271896, 27627, 91872]","['Codenames', 'Boss Monster: The Dungeon Building Card Game', 'Star Wars: Imperial Assault']","['card game', 'adventure']","['team-based game', 'variable player powers']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1danny1,"[131199, 252432, 34635]","[147020, 65244, 174430]","['Soluna', 'Zoo Break', 'Stone Age']","['abstract strategy', 'animals']","['action points', 'contracts']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1dunnj,"[260942, 36218, 13]","[163412, 218603, 83330]","['Monopoly: Fortnite', 'Dominion', 'Catan']","['card game', 'economic']","['variable set-up', 'deck, bag, and pool building']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1125388887954676,0.0,0.0,0.0,0.0
1e3er,"[31260, 40692, 173346]","[169786, 178900, 131357]","['Agricola', 'Small World', '7 Wonders Duel']","['economic', 'ancient']","['variable player powers', 'advantage token']",0.0,0.0,0.0,0.0,0.3333333333333333,0.18154179253735267,0.3333333333333333,0.15642624200758548,0.0,0.0,0.3333333333333333,0.18154179253735267,0.6666666666666666,0.2712355367336033,0.0,0.0,0.6666666666666666,0.30835880936974625
1elrond,"[822, 320, 1465]","[28720, 103, 29387]","['Carcassonne', 'Scrabble', 'Wizard']","['card game', 'city building']","['hand management', 'tile placement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1eyedj,"[171419, 13, 822]","[30549, 70323, 36218]","['My First Bohnanza', 'Catan', 'Carcassonne']","['card game', ""children's game""]","['trading', 'area majority / influence']",0.3333333333333333,0.46927872602275644,0.0,0.0,0.3333333333333333,0.46927872602275644,1.0,0.7844801364718913,0.0,0.0,0.6666666666666666,0.6364391809889587,1.0,0.7844801364718913,0.0,0.0,1.0,0.7596950201816822
1g0143,"[244269, 19442, 178900]","[13, 129622, 133473]","['Wizardz Bluff', 'Tally-Ho', 'Codenames']","['card game', 'animals']","['betting and bluffing', 'communication limits']",0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.20210734650054757,0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.20210734650054757,0.6666666666666666,0.4269839011340625,0.0,0.0,0.6666666666666666,0.3289243633329411
1gameboy1,"[193436, 39856, 178900]","[204583, 153938, 143741]","['Double Ditto', 'Dixit', 'Codenames']","['party game', 'card game']","['communication limits', 'memory']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1havok12,"[138746, 148228, 30549]","[463, 146021, 129437]","['Teenage Mutant Ninja Turtles: Clash Alley Strategy Boardgame', 'Splendor', 'Pandemic']","['adventure', 'card game']","['hand management', 'set collection']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1in36,"[22048, 13, 31260]","[37111, 9209, 12]","['Trivial Pursuit: DVD – Disney Edition', 'Catan', 'Agricola']","['economic', 'animals']","['advantage token', 'automatic resource growth']",0.3333333333333333,0.23463936301137822,0.0,0.0,0.0,0.0,0.3333333333333333,0.23463936301137822,0.0,0.0,0.3333333333333333,0.1480409554829326,0.3333333333333333,0.23463936301137822,0.0,0.0,0.3333333333333333,0.1480409554829326
1josefede,"[167791, 230802, 205637]","[96848, 102794, 1499]","['Terraforming Mars', 'Azul', 'Arkham Horror: The Card Game']","['abstract strategy', 'adventure']","['end game bonuses', 'hand management']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.12681701683239352,0.0,0.0
1jrumpet,"[30549, 129622, 178900]","[230802, 120677, 12333]","['Pandemic', 'Love Letter', 'Codenames']","['card game', 'deduction']","['hand management', 'action points']",0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1480409554829326,0.0,0.0,0.0,0.0,0.3333333333333333,0.1480409554829326,0.0,0.0,0.0,0.0
1luckycub,"[12325, 822, 36218]","[40692, 31260, 30549]","['Perpetual Commotion', 'Carcassonne', 'Dominion']","['card game', 'medieval']","['hand management', 'area majority / influence']",0.3333333333333333,0.2960819109658652,0.0,0.0,0.3333333333333333,0.23463936301137822,0.6666666666666666,0.431733884398313,0.0,0.0,0.3333333333333333,0.23463936301137822,1.0,0.5549897235910366,0.0,0.0,1.0,0.49235837001196897
1michu1,"[42, 17223, 22545]","[27746, 22827, 526]","['Tigris & Euphrates', 'World of Warcraft: The Boardgame', 'Age of Empires III: The Age of Discovery']","['civilization', 'video game theme']","['area majority / influence', 'hand management']",0.0,0.0,0.3333333333333333,0.18154179253735267,0.0,0.0,0.0,0.0,0.3333333333333333,0.18154179253735267,0.0,0.0,0.0,0.0,0.3333333333333333,0.18154179253735267,0.0,0.0
1modium,"[13, 9209, 30549]","[28143, 178900, 193738]","['Catan', 'Ticket to Ride', 'Pandemic']","['economic', 'medical']","['hand management', 'network and route building']",0.3333333333333333,0.20210734650054757,0.0,0.0,0.0,0.0,0.3333333333333333,0.20210734650054757,0.0,0.0,0.0,0.0,0.3333333333333333,0.20210734650054757,0.0,0.0,0.3333333333333333,0.11731968150568911
1ndiana,"[822, 30549, 13]","[15987, 40692, 3076]","['Carcassonne', 'Pandemic', 'Catan']","['city building', 'economic']","['trading', 'action points']",0.3333333333333333,0.20210734650054757,0.0,0.0,0.3333333333333333,0.2960819109658652,0.6666666666666666,0.3501483019834802,0.0,0.0,0.3333333333333333,0.2960819109658652,0.6666666666666666,0.3501483019834802,0.0,0.0,0.6666666666666666,0.41340159247155434
1nf1n1ty,"[159633, 5733, 6731]","[283867, 42969, 2216]","['Start Player Express', 'Star Wars Lightsaber Dueling', 'Donkey Kong']","['book', ""children's game""]","['dice rolling', 'point to point movement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1ocean,"[68448, 31260, 230802]","[148228, 266192, 163412]","['7 Wonders', 'Agricola', 'Azul']","['economic', 'abstract strategy']","['drafting', 'hand management']",0.0,0.0,0.0,0.0,0.3333333333333333,0.20210734650054757,0.3333333333333333,0.13565197343244778,0.0,0.0,0.6666666666666666,0.35853358850813305,1.0,0.3813632583266628,0.6666666666666666,0.23365782109418376,1.0,0.4817894277008566
1partido137,"[213421, 200593, 98778]","[209778, 71721, 133038]","['Monster Kit', 'Quest Stories', 'Hanabi']","['card game', ""children's game""]","['set collection', 'acting']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1pecac,"[30549, 9209, 169786]","[129622, 178900, 39856]","['Pandemic', 'Ticket to Ride', 'Scythe']","['economic', 'fighting']","['end game bonuses', 'hand management']",0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16716045496620227,0.0,0.0,0.0,0.0,0.6666666666666666,0.2872761107642536,0.0,0.0,0.6666666666666666,0.23492495052406914
1point21gigawatts,"[195231, 161290, 172932]","[170825, 18498, 226643]","['Merchants of Araby', 'Space Movers 2201', 'Flashlights & Fireflies']","['action / dexterity', 'arabian']","['cooperative game', 'dice rolling']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1qwerty,"[36218, 822, 28143]","[173346, 84876, 9209]","['Dominion', 'Carcassonne', 'Race for the Galaxy']","['card game', 'medieval']","['hand management', 'area majority / influence']",0.3333333333333333,0.20210734650054757,0.0,0.0,0.3333333333333333,0.20210734650054757,0.3333333333333333,0.20210734650054757,0.0,0.0,0.3333333333333333,0.20210734650054757,0.6666666666666666,0.312579741459645,0.0,0.0,0.6666666666666666,0.3194270280062367
1redshirt,"[2311, 7746, 5089]","[151468, 144955, 30549]","['Wild Life', 'Mountaineering', 'Harry Potter Halls of Hogwarts']","['adventure', 'exploration']","['cooperative game', 'modular board']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1ronhand,"[5465, 54625, 3072]","[1568, 3565, 37165]","['Space Fleet', 'Space Hulk (Third Edition)', 'Necromunda']","['miniatures', 'science fiction']","['dice rolling', 'modular board']",0.0,0.0,0.0,0.0,0.3333333333333333,0.20210734650054757,0.3333333333333333,0.15642624200758548,0.0,0.0,0.3333333333333333,0.20210734650054757,0.3333333333333333,0.15642624200758548,0.3333333333333333,0.12325583919272352,0.3333333333333333,0.20210734650054757
1rr1tated,"[13, 36218, 68448]","[46, 68425, 221]","['Catan', 'Dominion', '7 Wonders']","['card game', 'economic']","['hand management', 'variable set-up']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1shot,"[68448, 822, 13]","[36218, 31260, 3076]","['7 Wonders', 'Carcassonne', 'Catan']","['city building', 'economic']","['area majority / influence', 'dice rolling']",0.3333333333333333,0.18154179253735267,0.0,0.0,0.3333333333333333,0.2960819109658652,0.6666666666666666,0.3295827480202853,0.0,0.0,0.3333333333333333,0.2960819109658652,1.0,0.44969840381833664,0.0,0.0,1.0,0.5443035826397515
1sinfutureking,"[822, 9209, 167791]","[178900, 148228, 40692]","['Carcassonne', 'Ticket to Ride', 'Terraforming Mars']","['territory building', 'city building']","['end game bonuses', 'hand management']",0.3333333333333333,0.18154179253735267,0.0,0.0,0.0,0.0,0.3333333333333333,0.18154179253735267,0.0,0.0,0.0,0.0,1.0,0.43926079953794345,0.0,0.0,1.0,0.3646302243200182
1sonii,"[198830, 141423, 194789]","[136192, 195547, 147635]","['Heroes of Land, Air & Sea', 'Dead Men Tell No Tales', ""10 Minute Heist: The Wizard's Tower""]","['fantasy', 'exploration']","['action points', 'modular board']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1stSarge,"[174402, 8402, 22843]","[31260, 103343, 181]","['Tide of Iron: Next Wave', 'The Great Pacific War: The Second World War in the Pacific', 'War in the Pacific (Second Edition)']","['wargame', 'world war ii']","['hexagon grid', 'simulation']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1stWoolf,"[115793, 26211, 11167]","[17708, 822, 70323]","['The Big Bang Theory: Fact or Fiction Game', 'Fruit Fair', 'Brain Quest']","['trivia', ""children's game""]","['roll / spin and move', 'set collection']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1stlupinkid,"[13, 163412, 65244]","[14996, 148228, 6249]","['Catan', 'Patchwork', 'Forbidden Island']","['abstract strategy', 'adventure']","['income', 'modular board']",0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.13565197343244778,0.0,0.0,0.0,0.0,0.6666666666666666,0.25576762923049906,0.0,0.0,0.6666666666666666,0.23372823415182098
1uck,"[38390, 29118, 12692]","[18, 69789, 28143]","['Exalted: Legacy of the Unconquered Sun', 'Exalted: War for the Throne', 'Gloom']","['fantasy', 'adventure']","['area movement', 'dice rolling']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1unatic,"[2453, 188, 157969]","[197405, 113289, 246684]","['Blokus', 'Go', 'Sheriff of Nottingham']","['abstract strategy', 'bluffing']","['enclosure', 'hand management']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1welligr,"[257372, 12304, 286559]","[246015, 19272, 13]","['The Bears and the Bees', 'Deluxe Pass the Pigs', 'Antiquity Quest']","['animals', 'card game']","['hand management', 'dice rolling']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
